CONTAINER_ID,RELEASE_ID,WBODY_ID,WBODY_TYPE,NEW_WATERSHED_CODE,WATERBODY_IDENTIFIER,GAZETTED_NAME,SPECIES_CODE,SPECIES_NAME,BROOD_YEAR,HATCHERY_CODE,HATCHERY_NAME,RELEASE_DATE,YEAR,MONTH,DAY,EGGS_IND,STRAIN_NAME,STRAIN_WBODY_ID,SOURCE_NAME,SOURCE_WBODY_ID,ORIGIN,LIFE_STAGE,LIFE_STAGE_CODE,MARK_DESCRIPTION,MARK_DESCRIPTION_CODE,RELEASED_QUANTITY,AVERAGE_WEIGHT,RELEASE_MECHANISM,RELEASE_MECHANISM_CODE,RELEASE_SITE_NAME,RELEASE_SITE_CODE,GENOTYPE_NAME,GENOTYPE_CODE,WATER_TEMPERATURE,PH_LEVEL,COMMENTS,WITNESSED_IND,AGENCY_NAME,AGENCY_CODE,WBODY_ALIASES,PRIMARY_REGION_CODE,PRIMARY_REGION_NAME
5052,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1997,QRH,QUATSE RIVER HATCHERY,2.00E+13,1998,5,4,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,14554,64.3,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5029,23447,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1988,QRH,QUATSE RIVER HATCHERY,1.99E+13,1989,5,31,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,3324,60.2,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5030,23447,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1988,QRH,QUATSE RIVER HATCHERY,1.99E+13,1989,6,1,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,3301,63,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5031,23447,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1989,QRH,QUATSE RIVER HATCHERY,1.99E+13,1990,5,9,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,15594,35.8,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5024,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1986,QRH,QUATSE RIVER HATCHERY,1.99E+13,1987,5,12,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,11885,87.1,UNKNOWN,U,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5023,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1986,QRH,QUATSE RIVER HATCHERY,1.99E+13,1987,5,7,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,6146,86.7,UNKNOWN,U,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5020,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1985,QRH,QUATSE RIVER HATCHERY,1.99E+13,1986,5,21,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,19000,66.7,UNKNOWN,U,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5026,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1987,QRH,QUATSE RIVER HATCHERY,1.99E+13,1988,5,26,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,5370,68,UNKNOWN,U,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5027,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1987,QRH,QUATSE RIVER HATCHERY,1.99E+13,1988,5,30,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,5007,76.1,UNKNOWN,U,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5025,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1987,QRH,QUATSE RIVER HATCHERY,1.99E+13,1988,5,4,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,4578,54.4,UNKNOWN,U,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5028,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1988,QRH,QUATSE RIVER HATCHERY,1.99E+13,1989,5,16,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,4781,76.3,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,10,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5064,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2003,QRH,QUATSE RIVER HATCHERY,2.00E+13,2004,5,26,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,15022,79.8,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,16,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5062,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2002,QRH,QUATSE RIVER HATCHERY,2.00E+13,2003,5,28,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose & Right Maxillary,ARM,12873,64,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,12,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5065,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2004,QRH,QUATSE RIVER HATCHERY,2.00E+13,2004,9,16,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,Adipose,AD,10513,7.9,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,18,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5063,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2003,QRH,QUATSE RIVER HATCHERY,2.00E+13,2003,9,3,N,QUATSE R,314411,QUATSE R,314411,Wild,Fingerling,FG,Adipose,AD,12453,8,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,12.5,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5061,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2002,QRH,QUATSE RIVER HATCHERY,2.00E+13,2002,8,14,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,Adipose,AD,6306,1.4,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,14,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5046,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1994,QRH,QUATSE RIVER HATCHERY,1.99E+13,1994,11,9,N,QUATSE R,314411,QUATSE R,314411,Wild,Parr,PA,No Mark,NONE,1985,9.6,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5067,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2005,QRH,QUATSE RIVER HATCHERY,2.01E+13,2005,9,20,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,Adipose,AD,7622,6,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,18,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5047,23447,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1994,QRH,QUATSE RIVER HATCHERY,2.00E+13,1995,5,2,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,15978,76.6,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,11,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5050,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1995,QRH,QUATSE RIVER HATCHERY,2.00E+13,1996,5,8,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,15051,83,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5044,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1993,QRH,QUATSE RIVER HATCHERY,1.99E+13,1994,4,26,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,16300,94,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
59779,24473,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2009,QRH,QUATSE RIVER HATCHERY,2.01E+13,2010,5,17,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,17160,82.4,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5058,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2001,QRH,QUATSE RIVER HATCHERY,2.00E+13,2001,9,5,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,Adipose,AD,17332,3,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,18,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5060,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2001,QRH,QUATSE RIVER HATCHERY,2.00E+13,2002,5,29,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose & Right Maxillary,ARM,4049,57.5,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,8.5,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5056,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2000,QRH,QUATSE RIVER HATCHERY,2.00E+13,2000,8,30,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,Adipose,AD,15158,2,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,17,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5054,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1999,QRH,QUATSE RIVER HATCHERY,2.00E+13,1999,8,26,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,Adipose,AD,10792,3.6,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
55015,24473,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2007,QRH,QUATSE RIVER HATCHERY,2.01E+13,2008,1,30,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,Adipose,AD,1714,5.9,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,7,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
55014,24473,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2007,QRH,QUATSE RIVER HATCHERY,2.01E+13,2007,9,5,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,Adipose,AD,1072,4.4,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,15,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
58926,24472,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2008,QRH,QUATSE RIVER HATCHERY,2.01E+13,2009,5,20,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,14026,61.3,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,12,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5051,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1996,QRH,QUATSE RIVER HATCHERY,2.00E+13,1997,5,14,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,15983,48.5,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5042,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1992,QRH,QUATSE RIVER HATCHERY,1.99E+13,1993,5,5,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,4853,40,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5033,23447,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1990,QRH,QUATSE RIVER HATCHERY,1.99E+13,1991,5,1,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,2797,30,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5039,23447,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1991,QRH,QUATSE RIVER HATCHERY,1.99E+13,1992,5,13,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,10265,52,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
65231,24472,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2013,QRH,QUATSE RIVER HATCHERY,2.01E+13,2014,5,22,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,18014,83.2,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,14.5,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5034,23447,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1990,QRH,QUATSE RIVER HATCHERY,1.99E+13,1991,5,23,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,14003,40.9,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5040,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1992,QRH,QUATSE RIVER HATCHERY,1.99E+13,1993,5,4,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,7039,55.8,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5041,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1992,QRH,QUATSE RIVER HATCHERY,1.99E+13,1993,5,4,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,6135,92.6,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5037,23447,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1991,QRH,QUATSE RIVER HATCHERY,1.99E+13,1992,4,29,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,6470,72,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
62412,24472,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2011,QRH,QUATSE RIVER HATCHERY,2.01E+13,2012,5,17,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,21145,67.3,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
75565,24472,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2019,QRH,QUATSE RIVER HATCHERY,2.02E+13,2020,5,22,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,2927,56.8,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
71130,24473,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2016,QRH,QUATSE RIVER HATCHERY,2.02E+13,2017,5,10,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,5012,25.5,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
71505,24471,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2017,QRH,QUATSE RIVER HATCHERY,2.02E+13,2017,12,4,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,Adipose,AD,983,5.1,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
67842,24473,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2015,QRH,QUATSE RIVER HATCHERY,2.02E+13,2016,5,9,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,13142,55.8,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5036,23447,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1991,QRH,QUATSE RIVER HATCHERY,1.99E+13,1992,4,23,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,2320,72,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
61622,24472,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2010,QRH,QUATSE RIVER HATCHERY,2.01E+13,2011,5,17,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,15404,61.6,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5018,23489,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1983,KEO,Keogh River Hatchery,1.98E+13,1984,5,3,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Coded Wire Tag,CWT,6220,76.5,TRUCK,T,O'CONNOR LAKE NETPENS,OLP,Diploid,2N,0,,,N,"Province",P,,1,Vancouver Island & Knight Inlet
5019,23489,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1983,KEO,Keogh River Hatchery,1.98E+13,1984,5,3,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Coded Wire Tag,CWT,5760,82.5,TRUCK,T,O'CONNOR LAKE NETPENS,OLP,Diploid,2N,0,,,N,"Province",P,,1,Vancouver Island & Knight Inlet
10666,23503,263580,S,900-005500-48100-75000-0000-0000-000-000-000-000-000-000,00000LFRA,QUIBBLE CREEK,ST,Steelhead,1986,FVH,FRASER VALLEY HATCHERY,1.99E+13,1986,7,17,N,LITTLE CAMPBELL R,263216,LITTLE CAMPBELL R,263216,Wild,Fall Fry,FF,No Mark,NONE,2000,1.5,UNKNOWN,U,MAIN - FVH,MAIN,Diploid,2N,0,,,N,"FFSBC",F,,2,Lower Mainland
5149,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,1981,QUIN,QUINSAM RIVER HATCHERY,1.98E+13,1981,9,10,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Fry,FR,Left Maxillary,LM,28300,9,TRUCK,T,MAIN - QUIN,MAIN,Diploid,2N,0,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
5156,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,1986,QUIN,QUINSAM RIVER HATCHERY,1.99E+13,1986,9,9,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Fry,FR,No Mark,NONE,25670,3.5,UNKNOWN,U,MAIN - QUIN,MAIN,Diploid,2N,0,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
5146,23409,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,1999,VITH,VANCOUVER ISLAND HATCHERY,2.00E+13,1999,5,5,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Fry,FR,No Mark,NONE,52,,TRUCK,T,MAIN - VITH,MAIN,Living Gene Bank,LGB,8,,,N,"FFSBC",F,,1,Vancouver Island & Knight Inlet
5218,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,2004,QUIN,QUINSAM RIVER HATCHERY,2.01E+13,2005,5,5,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Smolt,SM,Adipose,AD,24500,61.2,TRUCK,T,MAIN - QUIN,MAIN,Living Gene Bank,LGB,10.4,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
5114,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,1976,QUIN,QUINSAM RIVER HATCHERY,1.98E+13,1977,5,27,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Smolt,SM,Coded Wire Tag,CWT,1096,59.3,TRUCK,T,MAIN - QUIN,MAIN,Diploid,2N,0,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
5113,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,1976,QUIN,QUINSAM RIVER HATCHERY,1.98E+13,1977,5,9,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Smolt,SM,Coded Wire Tag,CWT,8015,87.6,TRUCK,T,MAIN - QUIN,MAIN,Diploid,2N,0,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
5112,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,1976,QUIN,QUINSAM RIVER HATCHERY,1.98E+13,1977,4,9,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Smolt,SM,Coded Wire Tag,CWT,7116,59.6,TRUCK,T,MAIN - QUIN,MAIN,Diploid,2N,0,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
5213,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,2003,QUIN,QUINSAM RIVER HATCHERY,2.00E+13,2004,4,26,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Smolt,SM,Adipose,AD,15909,81.1,SITE,S,MAIN - QUIN,MAIN,Living Gene Bank,LGB,12.5,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
5209,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,2001,QUIN,QUINSAM RIVER HATCHERY,2.00E+13,2002,5,23,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Smolt,SM,Adipose,AD,3623,43.3,SITE,S,MAIN - QUIN,MAIN,Living Gene Bank,LGB,10.7,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
5208,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,2001,QUIN,QUINSAM RIVER HATCHERY,2.00E+13,2002,5,1,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Smolt,SM,Adipose,AD,10934,81.3,SITE,S,MAIN - QUIN,MAIN,Living Gene Bank,LGB,10.7,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
5205,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,2000,QUIN,QUINSAM RIVER HATCHERY,2.00E+13,2001,5,1,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Smolt,SM,Adipose,AD,12058,81.7,SITE,S,MAIN - QUIN,MAIN,Living Gene Bank,LGB,10,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
5155,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,1985,QUIN,QUINSAM RIVER HATCHERY,1.99E+13,1985,9,11,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Parr,PA,No Mark,NONE,8181,6.7,UNKNOWN,U,MAIN - QUIN,MAIN,Diploid,2N,0,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
5188,23443,308453,S,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00000CAMB,QUINSAM RIVER,ST,Steelhead,1997,QUIN,QUINSAM RIVER HATCHERY,2.00E+13,1998,5,4,N,QUINSAM R,308453,QUINSAM R,308453,Wild,Smolt,SM,Adipose,AD,24222,70.1,SITE,S,MAIN - QUIN,MAIN,Diploid,2N,0,,,N,"Federal",D,,1,Vancouver Island & Knight Inlet
